49.7660,13.1000
49.5638,13.6003
49.4919,14.3871
49.3846,15.2011
49.3433,15.8569
49.2837,16.6484
49.2140,17.4391
49.1464,18.1177
49.1434,18.9125
49.1255,19.7329
49.1167,20.5266
49.1018,21.3197
49.0753,22.1135
49.0291,22.9337
48.9572,23.7242
48.8448,24.5099
48.6893,25.2884
48.5001,26.0877
48.3153,26.8598
48.1023,27.6246
47.8874,28.3902
47.6557,28.7417
47.0834,29.2936
46.4907,29.8227
46.0950,30.1647
45.3545,30.4331
44.7255,30.6131
44.1783,30.6212
44.1861,30.6184
43.9719,30.6188
43.1787,30.6554
42.3594,30.7158
41.5705,30.8055
40.7876,30.9384
39.9837,31.1037
39.2187,31.3006
38.4568,31.5234
37.8256,31.7193
37.0460,31.8498
36.3211,32.0118
35.6406,31.9812
34.8478,31.9371
34.0559,31.8803
33.2381,31.8049
32.4496,31.7123
31.6642,31.5959
30.8569,31.4456
30.1599,31.2857
29.5290,31.0209
29.1920,30.7062
28.6872,30.0937
28.3527,29.5980
27.9528,28.8804
27.5459,28.1987
27.1217,27.5601
26.6280,26.9037
26.1191,26.2942
25.5869,25.7050
25.0371,25.1320
24.4544,24.5531
23.8807,24.0042
23.5863,23.5880
23.2323,22.8468
22.8485,22.1517
22.4294,21.4773
21.9648,20.8000
21.4907,20.1630
20.9793,19.5203
20.4681,18.9127
19.9432,18.3169
19.4069,17.7314
18.9148,17.2111
18.2897,16.8245
17.7499,16.5677
17.0011,16.3068
16.2340,16.0083
15.5019,15.6973
14.7721,15.3833
14.0291,15.0281
13.3232,14.6621
12.6234,14.2828
11.9435,13.8694
11.4153,13.7710
10.9326,13.7298
10.1538,13.8760
9.5366,14.0251
8.8303,13.9981
8.0366,13.9765
7.2431,13.9469
6.4502,13.9056
5.6310,13.8469
4.8408,13.7701
4.0536,13.6675
3.2445,13.5268
2.4708,13.3495
1.8172,13.2828
1.3504,13.2207
1.3527,13.2193
1.3482,13.2211
0.7169,13.6942
0.0948,14.1876
-0.5219,14.6875
-1.1577,15.2074
-1.7714,15.7112
-2.3847,16.2154
-3.0190,16.7372
-3.6320,17.2417
-3.8269,17.4021
-4.1434,17.4658
-4.9165,17.6476
-5.7062,17.8686
-6.2814,18.0549
-6.4957,18.0657
-7.2885,18.1014
-8.0802,18.1518
-8.8705,18.2235
-9.5505,18.2564
-10.3441,18.2299
-11.1373,18.1956
-11.9574,18.1493
-12.7492,18.0910
-13.5396,18.0163
-14.3549,17.9174
-15.1396,17.7965
-15.9189,17.6455
-16.7170,17.4522
-17.4775,17.2247
-18.2236,16.9540
-18.9772,16.6278
-19.5387,16.5069
-20.3114,16.3279
-21.1034,16.1107
-21.8576,15.8643
-22.2808,15.8213
-22.8147,15.7136
-23.5845,15.5205
-24.3450,15.2932
-24.9920,15.1705
-25.6236,15.1411
-26.4172,15.1639
-27.0679,15.1064
-27.8580,15.0205
-28.6681,14.8914
-29.4463,14.7294
-30.2190,14.5391
-30.9841,14.3211
-31.7431,14.0864
-32.3772,13.8844
-33.1121,13.7970
-33.7764,13.8743
-34.2664,13.9600
-34.4020,13.9541
-35.1940,13.9067
-35.9848,13.8341
-36.6368,13.8296
-37.4565,13.8852
-38.2463,13.9669
-39.0309,14.0895
-39.8318,14.2712
-40.4322,14.3120
-41.2261,14.3285
-42.0471,14.3510
-42.8406,14.3809
-43.6336,14.4212
-44.4259,14.4746
-45.1029,14.3796
-45.8841,14.2385
-46.6581,14.0620
-46.9926,13.9050
-47.3937,13.4968
-47.6554,13.0210
-47.8507,12.2242
-48.0687,11.4606
-48.3135,10.7053
-48.4095,10.2884
-48.2670,9.5070
-48.1529,9.0031
-47.7254,8.3344
-47.2795,7.6447
-46.8256,6.9932
-46.3653,6.3460
-45.8788,5.6826
-45.3932,5.0511
-45.0258,4.5979
-44.3720,4.1102
-43.7490,3.6179
-43.3182,3.2737
-42.5459,3.0060
-42.1496,2.9793
-41.3593,3.0552
-40.5718,3.1559
-39.9500,3.2279
-39.1576,3.1762
-38.3667,3.1053
-37.6864,3.0248
-36.8929,3.0291
-36.0715,3.0230
-35.2775,3.0151
-34.4835,3.0048
-33.6896,2.9915
-32.8958,2.9745
-32.0746,2.9521
-31.2811,2.9249
-30.4878,2.8910
-29.6948,2.8493
-28.8751,2.7964
-28.0834,2.7346
-27.2928,2.6608
-26.4764,2.5701
-25.6890,2.4673
-24.9039,2.3483
-24.1217,2.2121
-23.3427,2.0579
-22.5677,1.8852
-21.7705,1.6870
-21.3431,1.7759
-20.6957,1.8829
-19.8769,1.9461
-19.0874,2.0295
-18.3006,2.1357
-17.4912,2.2748
-16.9827,2.1739
-16.2080,2.0069
-15.5808,1.9507
