12.7758,49.7859
13.1923,49.5395
13.9462,49.2902
14.5359,49.0577
14.9571,48.7526
15.2507,48.2892
15.2502,48.2889
15.1004,48.2404
14.6815,48.0916
13.9592,48.2132
13.3345,48.2778
12.6816,48.2474
11.8932,48.1535
11.2756,47.9423
10.6374,47.6323
10.1153,47.2829
9.7459,46.9511
9.7944,46.7168
9.9442,45.9364
10.0586,45.2915
10.1272,44.4988
10.1201,43.8411
10.0766,43.2066
10.1428,42.6239
10.0725,42.1665
10.1650,41.5178
10.2169,40.7752
10.2169,40.7753
10.2168,40.7755
10.2168,40.7756
10.2175,40.7747
10.2182,40.7721
10.2186,40.7707
10.3540,40.3284
10.3901,40.0117
10.3152,39.1942
10.2023,38.4093
10.0698,37.6264
9.8941,36.8238
9.7108,36.0511
9.7092,36.0512
10.1448,35.4618
10.2509,35.3285
10.4092,34.8676
10.6960,34.1274
11.0142,33.4002
11.1935,32.8670
11.2901,32.3497
11.1785,32.1091
10.8139,31.4038
10.5662,30.9701
10.5663,30.9700
10.5637,30.6742
10.5679,29.8802
10.5764,29.0863
10.5924,28.2652
10.6204,27.4718
10.6700,26.6796
10.7607,25.8637
10.8976,25.0821
11.0647,24.3060
11.2670,23.5384
11.5012,22.7800
11.7752,22.0059
12.0735,21.2703
12.4043,20.5488
12.7791,19.8183
13.1754,19.1306
13.6028,18.4616
14.0610,17.8134
14.3204,17.3003
14.6259,16.5679
14.9649,15.8500
15.3491,15.1242
15.7532,14.4409
16.0721,13.8997
16.2759,13.3514
16.4062,12.5680
16.5707,11.7916
16.6059,11.1668
16.6304,10.3733
16.6791,9.5810
16.7667,8.7921
16.8789,7.9789
17.0279,7.1992
17.2075,6.4260
17.4192,5.6610
17.6630,4.9056
17.8829,4.3088
17.9313,3.7125
17.8382,3.1472
17.4733,2.6664
17.0575,2.3113
16.4308,1.7803
15.8218,1.2708
15.7363,1.1419
15.5585,0.4470
15.5949,-0.1225
15.6386,-0.9151
15.7269,-1.7328
15.8356,-2.5204
15.9771,-3.3036
16.1421,-4.1099
16.2087,-4.7079
16.2211,-5.4999
16.2532,-6.2931
16.3151,-7.0843
16.4207,-7.8988
16.5455,-8.6825
16.7133,-9.4864
16.9080,-10.2559
17.1355,-11.0165
17.3955,-11.7665
17.5370,-12.1296
17.4239,-12.9154
17.2770,-13.6952
17.1763,-14.1569
16.8192,-14.5632
16.4448,-14.9959
16.1431,-15.5420
15.8114,-16.2926
15.4719,-17.0101
15.1100,-17.7169
14.9143,-18.0837
14.8141,-18.8377
14.6903,-19.6216
14.5376,-20.4008
14.3636,-21.2035
14.1762,-21.9750
13.9563,-22.7380
13.8823,-22.9760
14.0069,-23.7565
14.1626,-24.5637
14.2993,-25.2121
14.2612,-25.7244
14.1838,-26.4630
14.2646,-27.1123
14.4821,-27.7572
14.7448,-28.5059
15.0435,-29.2711
15.3335,-30.0101
15.4213,-30.3484
15.4768,-31.1692
15.5269,-31.9604
15.6107,-32.7497
15.7200,-33.5345
15.8433,-34.3462
15.9771,-35.0778
15.9640,-35.5923
15.9472,-36.4132
15.9201,-37.2068
15.8748,-37.9993
15.8042,-38.7902
15.6972,-39.5770
15.5920,-40.1166
15.2523,-40.7037
14.8334,-41.3782
14.7478,-41.6073
14.4949,-42.3594
14.3325,-42.7963
14.2661,-43.5567
14.1685,-44.3448
14.0302,-45.1260
13.8690,-45.9031
13.7833,-46.2812
13.4444,-46.5015
12.8532,-46.9085
12.3729,-47.0885
11.6380,-47.3908
10.9122,-47.7109
10.2896,-48.0115
9.9398,-48.0081
9.1183,-48.0081
8.3243,-48.0081
7.5303,-48.0082
6.7362,-48.0077
5.9148,-48.0064
5.1209,-48.0038
4.3269,-47.9990
3.5329,-47.9927
2.7115,-47.9837
2.4082,-47.9811
1.6919,-47.6499
1.0333,-47.3057
1.0301,-47.3008
0.9605,-47.0077
1.0156,-46.9549
1.1982,-46.6951
1.6061,-46.0124
2.0300,-45.3736
2.3105,-44.9679
2.7130,-44.2831
3.1468,-43.6178
3.6124,-42.9748
4.0906,-42.3437
4.6093,-41.7083
5.1245,-41.1063
5.6521,-40.5501
6.0077,-40.2045
6.3024,-39.6204
6.4849,-39.2779
6.6825,-38.5122
6.7318,-38.2202
6.6491,-37.9637
6.6640,-37.1698
6.6872,-36.3762
6.6920,-36.1800
6.6935,-36.1815
6.2980,-35.6604
5.8048,-35.0390
5.2883,-34.4349
4.7399,-33.8207
4.1891,-33.2486
3.7359,-32.8024
3.6402,-32.4875
3.6418,-32.1633
3.6203,-31.3419
3.5889,-30.5485
3.5448,-29.7558
3.4832,-28.9643
3.3946,-28.1479
3.2765,-27.3629
3.1342,-26.6619
3.1332,-26.1721
3.1285,-25.3781
3.1219,-24.5842
3.1122,-23.7629
3.1012,-23.0749
3.1011,-23.0750
3.1016,-23.0767
3.0523,-22.8128
3.0172,-22.6189
3.0511,-22.0226
3.1317,-21.2327
3.2581,-20.4488
3.3063,-20.2002
3.3061,-20.2003
3.3933,-19.4990
3.5323,-18.7172
3.7015,-17.9135
3.8928,-17.1455
4.1038,-16.3802
4.0976,-16.0550
4.0268,-15.2370
3.9132,-14.4515
3.8261,-13.9867
3.8691,-13.2000
3.9456,-12.4081
4.0425,-11.6201
4.1774,-10.8099
4.2406,-10.3789
4.1914,-9.5874
4.1143,-8.7964
3.9985,-7.9836
3.9187,-7.5209
3.5915,-6.8645
3.1961,-6.1447
2.9961,-5.7590
2.6889,-5.0271
2.5245,-4.5939
2.3176,-3.8275
2.0768,-3.0711
1.9961,-2.5847
1.8715,-1.9337
1.8470,-1.3094
1.8088,-0.5166
1.7462,0.3027
1.6532,1.0910
1.5159,1.8728
1.3396,2.6469
1.1472,3.4173
0.9322,4.2099
0.8376,4.6640
0.8122,5.0684
0.9248,5.8819
1.0641,6.6639
1.2374,7.4387
1.4303,8.2089
1.6414,9.0027
1.8790,9.7603
1.9029,10.0838
1.8911,10.9051
1.8732,11.6989
1.9443,12.1002
2.0153,12.5559
2.0559,13.3486
2.1226,14.1394
2.2276,14.9264
2.2367,15.3627
2.1842,16.1541
2.1169,16.7297
2.2150,17.4006
2.3504,18.1829
2.5104,18.9887
2.6965,19.7610
2.9016,20.5282
3.1200,21.2916
3.3791,22.0710
3.6387,22.8214
3.9244,23.5622
4.2438,24.2891
4.6117,25.0234
5.0125,25.7088
5.4510,26.3707
5.9369,27.0330
6.3647,27.5723
6.5377,28.0003
6.8488,28.7308
7.1843,29.4504
7.4966,30.0327
7.4966,30.0323
7.4968,30.0314
7.1754,30.7216
6.8203,31.4353
6.4452,32.1376
6.0353,32.8487
5.6198,33.5272
5.1858,34.1954
4.7356,34.8508
4.5525,35.1003
4.3923,35.8445
4.1936,36.6133
4.0393,37.1433
3.9685,37.8180
3.8727,38.6058
3.7239,39.4132
3.5517,40.1880
3.3666,40.8812
3.3602,41.3413
3.3590,42.1352
3.3577,42.9292
3.3567,43.2371
3.6901,43.9209
4.0726,44.6171
4.5010,45.3185
4.7975,45.5633
5.4010,46.0793
6.0091,46.5898
6.5822,47.0655
7.0193,47.2732
7.4668,47.4942
8.0960,47.6622
8.8788,47.9102
9.6253,48.1802
10.3578,48.4864
10.6862,48.6375
11.3631,48.6923
12.1530,48.7709
12.6194,48.8356
12.6189,48.8355
12.6188,48.8355
