37.7223,49.9999
37.7223,49.9999
37.7230,49.9987
37.7229,49.9965
37.2726,49.5654
36.9321,49.2511
36.6315,48.6959
36.3739,47.9460
36.1357,47.3278
36.0470,46.6751
36.1507,46.0034
36.1606,45.4345
36.0596,44.6478
36.0868,43.9887
36.1312,43.1964
36.2036,42.4042
36.3065,41.6174
36.3527,41.0213
36.2460,40.2068
36.1082,39.4247
35.9397,38.6489
35.7455,37.8813
35.5328,37.1161
35.2970,36.3579
35.0553,35.6017
34.7877,34.8541
34.4805,34.5857
34.1039,34.2688
33.3568,34.0056
32.9609,33.9191
32.1683,33.9977
32.1086,34.0053
32.1081,34.0055
32.1080,34.0055
32.1078,34.0055
32.1076,34.0055
32.1075,34.0056
31.8152,34.0574
31.2217,34.1220
30.4008,34.0630
29.6107,33.9848
28.8235,33.8818
28.1737,33.8120
27.3508,33.8190
27.0493,33.8188
26.4634,33.3774
25.8302,32.8990
25.1845,32.3942
24.5652,31.8974
23.9475,31.3985
23.8796,31.3434
23.8796,31.3434
23.8795,31.3433
23.8794,31.3433
23.8794,31.3433
23.8794,31.3432
23.7772,31.2601
23.2823,30.8624
22.6254,30.5835
22.6275,30.5849
22.4147,29.9976
22.0984,29.2396
22.0277,29.0854
22.1950,28.8405
22.6955,28.1909
22.7349,28.1414
22.7341,28.1415
22.7340,28.1404
22.7335,28.1396
22.7311,28.1369
22.4828,28.5217
22.0264,29.1688
21.9662,29.2457
21.4352,29.5308
20.9237,30.0116
20.6252,30.3665
20.3207,30.9126
20.0605,31.4828
19.8738,32.1062
19.8206,32.8982
19.7832,33.3335
19.9623,33.9431
19.9622,33.9420
19.4908,34.4294
18.9084,34.9686
18.3072,35.4871
17.8775,35.7127
17.3458,35.8211
16.9864,35.8636
16.6605,35.7215
16.6419,35.4824
16.5433,34.6943
16.4188,33.9097
16.4265,33.5709
16.6518,33.0441
17.1519,32.4240
17.6592,31.8165
18.2084,31.2070
18.7585,30.6375
19.3359,30.1009
19.9381,29.5842
20.5666,29.0559
21.1769,28.5484
21.7888,28.0426
22.0748,27.6530
22.4992,26.9498
22.5683,26.5013
22.6432,25.6837
22.7625,24.8990
22.9128,24.1196
23.0992,23.3479
23.3146,22.5840
23.5645,21.8306
23.8576,21.0635
24.1731,20.3351
24.5203,19.6213
24.7455,19.0396
24.7860,18.5802
24.7738,17.7863
24.7551,16.9930
24.7224,16.1723
24.6713,15.3800
24.5930,14.5898
24.4716,13.7774
24.3158,13.0513
24.3560,12.4543
24.4085,11.6622
24.4876,10.8448
24.6174,10.3196
24.9997,9.6238
25.4157,8.9155
25.8257,8.2357
26.1508,7.6669
26.4550,6.9046
26.7877,6.1839
27.1539,5.4795
27.5673,4.7699
27.9990,4.1038
28.1059,3.6508
28.3114,2.8841
28.5603,2.1015
28.7581,1.5563
29.2305,0.9281
29.7376,0.3174
30.1924,-0.1940
30.5339,-0.7157
30.8807,-1.4227
31.0050,-2.0057
31.1640,-2.7830
31.3586,-3.5526
31.5862,-4.3130
31.6824,-4.6041
31.6823,-4.6040
31.6823,-4.6040
31.6823,-4.6039
31.6822,-4.6038
31.6822,-4.6037
31.6821,-4.6035
31.6820,-4.6034
31.9251,-4.8916
32.2871,-5.3326
32.6361,-5.9936
32.8164,-6.5917
32.8816,-7.2137
32.9731,-7.8425
32.8310,-8.4741
32.6139,-9.2663
32.3700,-10.0218
32.2179,-10.4306
31.6008,-10.9594
31.4669,-11.0893
31.2903,-11.8597
31.0781,-12.6249
30.8237,-13.4052
30.5507,-14.1484
30.2574,-14.8862
29.9465,-15.6464
29.6232,-16.3716
29.2943,-17.0943
28.9298,-17.8303
28.7418,-18.3962
28.5632,-19.1699
28.3371,-19.9310
28.0807,-20.6282
27.9588,-21.2978
27.7945,-22.1026
27.6086,-22.8746
27.3956,-23.6395
27.1558,-24.3965
26.8901,-25.1448
26.7826,-25.7058
26.6589,-26.4902
26.5203,-27.2720
26.3612,-28.0778
26.1922,-28.8537
26.0086,-29.6262
25.8037,-30.4217
25.5918,-31.1869
25.3668,-31.9484
25.1298,-32.7062
24.8726,-33.4863
24.6135,-34.2369
24.3447,-34.9840
24.0671,-35.7280
23.7715,-36.4943
23.4784,-37.2323
23.1787,-37.9676
22.8731,-38.7004
22.5621,-39.4310
22.4595,-39.7110
22.4034,-40.4513
22.5005,-40.6107
22.9368,-41.2741
23.0907,-41.6843
23.3717,-42.4553
23.6617,-43.1969
23.9714,-43.9311
24.3003,-44.6540
24.6483,-45.3704
24.9271,-45.9096
25.1805,-46.0618
25.8626,-46.5194
26.5004,-46.9922
27.1258,-47.4814
27.6095,-47.7223
28.1238,-47.9345
28.8573,-47.9423
29.6513,-47.9485
30.4726,-47.9564
31.2666,-47.9660
32.0605,-47.9777
32.8544,-47.9920
33.6757,-48.0100
34.4694,-48.0309
35.2631,-48.0558
36.0839,-48.0863
36.8772,-48.1211
37.6702,-48.1617
38.4628,-48.2087
39.2823,-48.2647
40.0467,-48.3244
40.8649,-48.3969
41.6550,-48.4760
42.4441,-48.5645
43.1282,-48.6491
43.6421,-48.5992
44.4296,-48.4984
45.2141,-48.3761
45.9942,-48.2291
46.7950,-48.0472
47.4593,-47.8689
47.7588,-47.6370
47.9513,-47.4509
48.1245,-47.1465
48.0716,-46.5205
48.1648,-45.7305
48.2643,-45.1041
48.2311,-44.5352
48.1618,-43.7665
48.1923,-43.3057
48.2443,-42.4860
48.2899,-42.0453
48.2212,-41.2592
48.2036,-40.6031
48.2215,-39.8093
48.2565,-38.9887
48.3186,-38.1971
48.4287,-37.4120
48.5865,-36.6383
48.7695,-35.8375
48.7832,-35.2671
48.7588,-34.4735
48.7219,-33.6805
48.6666,-32.8885
48.5845,-32.0990
48.4639,-31.3145
48.3348,-30.7227
48.3347,-30.7223
48.3347,-30.7223
48.3347,-30.7222
48.3347,-30.7223
48.3347,-30.7223
48.3347,-30.7223
48.3347,-30.7223
48.3347,-30.7222
48.3347,-30.7223
48.3347,-30.7223
48.3347,-30.7223
48.3347,-30.7223
48.2002,-30.5206
48.1089,-30.2973
48.0679,-30.0236
48.3334,-29.2803
48.4173,-28.9375
48.5483,-28.1265
48.6288,-27.7187
48.6014,-26.9581
48.5646,-26.1640
48.5034,-25.3710
48.3935,-24.5548
48.3851,-24.4969
48.1820,-24.2818
47.6277,-23.7139
47.1384,-23.2663
47.0650,-23.0402
47.1381,-22.8339
47.2862,-22.4156
47.3910,-21.6862
47.5345,-20.8774
47.7078,-20.1033
47.8499,-19.5401
47.8425,-18.8613
47.8136,-18.0679
47.7616,-17.2759
47.6662,-16.4605
47.5279,-15.6790
47.3721,-14.9285
47.1727,-14.1602
47.0975,-13.9292
46.5753,-13.3584
46.0645,-12.9907
45.5357,-12.7833
44.8740,-12.5104
44.1977,-12.4362
43.4102,-12.3306
42.6020,-12.1839
41.8298,-11.9989
41.0704,-11.7672
40.4539,-11.5395
39.8249,-11.2694
39.1855,-10.9566
38.6318,-10.6564
38.0185,-10.2950
37.4856,-9.9594
36.8700,-9.5500
36.3304,-9.1751
35.7523,-8.7596
35.4618,-8.5462
35.2765,-8.1233
34.9894,-7.4721
34.7039,-6.8802
34.5734,-6.4412
34.4655,-5.7375
34.4315,-5.5439
34.4316,-5.5441
34.4316,-5.5442
34.4316,-5.5443
34.4312,-5.5442
34.4301,-5.5415
34.4291,-5.5391
34.1614,-4.9415
34.0617,-4.4354
33.9528,-3.6492
33.9110,-3.3976
34.1142,-2.6986
34.3835,-1.9513
34.5283,-1.5630
35.0574,-0.9807
35.5002,-0.5822
36.1504,-0.1266
36.7832,0.3528
37.1539,0.6446
37.8430,0.9664
38.5452,1.3366
39.2256,1.7456
39.8202,2.0261
40.5412,2.3580
41.1176,2.5245
41.8708,2.7759
42.6142,3.0537
43.0980,3.2610
43.8369,3.4424
44.5975,3.6695
45.3492,3.9245
46.1139,4.2241
46.8208,4.5361
46.8306,4.5554
47.2625,5.2546
47.5237,5.6468
47.5958,5.8481
47.9028,6.6103
48.2337,7.3320
48.5909,8.0388
48.9803,8.7608
49.3518,9.4042
49.3414,9.5339
49.2925,10.2988
49.2157,10.9492
48.9464,11.6956
48.8842,11.9316
48.8445,12.3560
48.9061,13.0893
49.0259,13.4551
49.3093,14.1951
49.5266,14.7331
49.5261,14.7331
49.4345,15.4338
49.4121,15.5743
49.4124,15.5744
49.4124,15.5744
49.4124,15.5744
49.4124,15.5744
49.4124,15.5745
49.4124,15.5745
49.4124,15.5745
49.4124,15.5745
49.4042,15.7084
49.3995,16.3334
49.4076,16.9304
49.3725,17.7512
49.3190,18.5432
49.2239,19.3321
49.0981,20.1451
48.9602,20.9280
48.7991,21.7070
48.6247,22.4837
48.6381,23.0257
48.6061,23.6507
48.5175,24.4397
48.3963,25.2518
48.2430,26.0306
48.0458,26.7995
47.8133,27.5585
47.6193,28.1324
47.3538,28.3615
46.7448,28.8730
46.1338,29.3803
45.5214,29.8861
44.8868,30.4077
44.2728,30.9112
43.6591,31.4152
43.0453,31.9188
42.6148,32.4096
42.1135,33.0249
41.5805,33.6132
